Code;School_Name;Street;Suburb;State;Postcode;Postal_Street;Postal_Suburb;Postal_State;Postal_Postcode;Latitude;Longitude;Phone;Education_Region;Broad_Classification;Classification_Group;Low_Year;High_Year;KIN;PPR;Y01;Y02;Y03;Y04;Y05;Y06;UPR;Y07;Y08;Y09;Y10;Y11;Y12;USE;Total_Students
4161;EATON COMMUNITY COLLEGE;20 RECREATION DRIVE;EATON;WA;6232;20 RECREATION DRIVE;EATON;WA;6232;-33.3176055;115.72289077;08 9796 7000;SOUTH WEST;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;85;89;104;106;61;44;;489
5158;EATON PRIMARY SCHOOL;35 DIADEM STREET;EATON;WA;6232;PO BOX 345;BUNBURY;WA;6231;-33.32181891;115.70284312;08 9796 2600;SOUTH WEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;50;61;49;53;55;46;58;42;;;;;;;;;414
5677;EDDYSTONE PRIMARY SCHOOL;LITTORINA AVENUE;HEATHRIDGE;WA;6027;LITTORINA AVENUE;HEATHRIDGE;WA;6027;-31.76706411;115.7690002;08 9406 5100;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;38;33;48;50;39;45;30;36;;;;;;;;;319
5159;EDEN HILL PRIMARY SCHOOL;83A IVANHOE STREET;EDEN HILL;WA;6054;83A IVANHOE STREET;EDEN HILL;WA;6054;-31.89291076;115.94560488;08 6455 0800;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;39;58;53;54;56;71;58;45;;;;;;;;;434
5657;EDGEWATER PRIMARY SCHOOL;76 TREETOP AVENUE;EDGEWATER;WA;6027;76 TREETOP AVENUE;EDGEWATER;WA;6027;-31.76289339;115.78041313;08 6207 3200;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;43;64;45;65;60;35;55;60;;;;;;;;;427
1021;EDMUND RICE COLLEGE;3398 BINDOON DEWARS POOL ROAD;BINDOON;WA;6502;3398 BINDOON DEWARS POOL ROAD;BINDOON;WA;6502;-31.31077578;116.18568178;08 9576 5500;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;Y07;Y12;;;;;;;;;;12;18;20;21;13;16;;100
5699;EDNEY PRIMARY SCHOOL;204 NEWBURN ROAD;HIGH WYCOMBE;WA;6057;204 NEWBURN ROAD;HIGH WYCOMBE;WA;6057;-31.94734619;116.00690478;08 6216 4700;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;37;55;60;53;56;58;45;52;;;;;;;;;416
5805;ELLEN STIRLING PRIMARY SCHOOL;23 STRATHMORE PARKWAY;ELLENBROOK;WA;6069;23 STRATHMORE PARKWAY;ELLENBROOK;WA;6069;-31.7702501;115.97500945;08 6497 4200;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;76;70;67;99;80;82;84;108;;;;;;;;;666
1424;ELLENBROOK CHRISTIAN COLLEGE;5 SANTONA BOULEVARD;ELLENBROOK;WA;6069;5 SANTONA BOULEVARD;ELLENBROOK;WA;6069;-31.786783;115.959178;08 9297 9297;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;71;45;49;35;42;39;26;51;;60;63;46;52;48;35;;662
5745;ELLENBROOK PRIMARY SCHOOL;65 FORTESCUE PLACE;ELLENBROOK;WA;6069;LOCKED BAG 3 ELLENBROOK PO;ELLENBROOK;WA;6069;-31.7926892;115.97479916;08 9297 7300;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;43;41;48;51;49;63;60;49;;;;;;;;;404
4177;ELLENBROOK SECONDARY COLLEGE;100 MAIN STREET;ELLENBROOK;WA;6069;100 MAIN STREET;ELLENBROOK;WA;6069;-31.78554916;115.96428067;08 9297 9700;NORTH METROPOLITAN;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;235;249;229;209;162;145;;1,229
5161;EMBLETON PRIMARY SCHOOL;51 PRIESTLEY STREET;EMBLETON;WA;6062;51 PRIESTLEY STREET;EMBLETON;WA;6062;-31.90187965;115.90980195;08 9338 9700;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;20;33;29;25;22;24;25;25;;;;;;;;;203
1432;EMMANUEL CATHOLIC COLLEGE;122 HAMMOND ROAD;SUCCESS;WA;6164;122 HAMMOND ROAD;SUCCESS;WA;6164;-32.12857818;115.8400696;08 9414 4000;SOUTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;Y07;Y12;;;;;;;;;;217;220;214;184;167;153;;1,155
1288;EMMANUEL CHRISTIAN COMMUNITY SCHOOL;3 SALCOTT ROAD;GIRRAWHEEN;WA;6064;3 SALCOTT ROAD;GIRRAWHEEN;WA;6064;-31.84620429;115.84826218;08 9342 7377;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;50;49;55;47;60;51;60;61;;59;57;52;46;31;30;;708
1550;EMMAUS CATHOLIC PRIMARY SCHOOL;359 ARTHUR STREET;DAYTON;WA;6055;359 ARTHUR STREET;DAYTON;WA;6055;-31.84721343;115.9721543;08 9232 5000;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y05;38;26;14;17;24;10;4;;;;;;;;;;133
6152;ENDEAVOUR EDUCATION SUPPORT CENTRE;38 ENDEAVOUR DRIVE;PORT KENNEDY;WA;6172;38 ENDEAVOUR DRIVE;PORT KENNEDY;WA;6172;-32.37037017;115.75072535;08 9591 6100;SOUTH METROPOLITAN;Education Support Centres;EDUCATION SUPPORT;KIN;Y06;4;5;8;9;12;9;4;5;;;;;;;;;56
5750;ENDEAVOUR PRIMARY SCHOOL;38 ENDEAVOUR DRIVE;PORT KENNEDY;WA;6172;38 ENDEAVOUR DRIVE;PORT KENNEDY;WA;6172;-32.37037017;115.75072535;08 9591 6100;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;42;48;46;58;47;44;51;38;;;;;;;;;374
5162;ENEABBA PRIMARY SCHOOL;DEWAR STREET;ENEABBA;WA;6518;PO BOX 107, DEWAR STREET;ENEABBA;WA;6518;-29.82022038;115.2681635;08 9933 3200;MIDWEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;2;6;1;1;2;2;1;2;;;;;;;;;17
1481;ESPERANCE ANGLICAN COMMUNITY SCHOOL;5 GRIFFIN STREET;ESPERANCE;WA;6450;5 GRIFFIN STREET;ESPERANCE;WA;6450;-33.87140172;121.88445884;08 9083 2444;GOLDFIELDS;NON-GOVT SCHOOLS;NON-GOVERNMENT;Y07;Y12;;;;;;;;;;43;57;45;33;19;20;;217
1266;ESPERANCE CHRISTIAN SCHOOL;2 BLAKE STREET;ESPERANCE;WA;6450;2 BLAKE STREET;ESPERANCE;WA;6450;-33.86426103;121.8773873;08 9071 2703;GOLDFIELDS;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y06;8;6;9;5;6;4;7;5;;;;;;;;;50
6098;ESPERANCE EDUCATION SUPPORT CENTRE;PINK LAKE ROAD;ESPERANCE;WA;6450;PO BOX 696;ESPERANCE;WA;6450;-33.86017872;121.868258;08 9071 9560;GOLDFIELDS;Education Support Centres;EDUCATION SUPPORT;Y07;Y12;;;;;;;;;;1;2;3;5;3;2;;16
5163;ESPERANCE PRIMARY SCHOOL;103 WINDICH STREET;ESPERANCE;WA;6450;PO BOX 150;ESPERANCE;WA;6450;-33.85981206;121.890272;08 9076 3600;GOLDFIELDS;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;57;48;47;59;65;62;65;64;;;;;;;;;467
4018;ESPERANCE SENIOR HIGH SCHOOL;PINK LAKE ROAD;ESPERANCE;WA;6450;PO BOX 465;ESPERANCE;WA;6450;-33.86017872;121.868258;08 9071 9555;GOLDFIELDS;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;135;150;133;156;143;91;;808
1527;ETON FARM PRIMARY SCHOOL;145 SUMMERFIELD ROAD;SERPENTINE;WA;6125;145 SUMMERFIELD ROAD;SERPENTINE;WA;6125;-32.346434;115.982615;08 9503 2996;SOUTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y04;25;14;7;5;6;2;;;;;;;;;;;59
5790;EXCELSIOR PRIMARY SCHOOL;63 SHREEVE ROAD;CANNING VALE;WA;6155;63 SHREEVE ROAD;CANNING VALE;WA;6155;-32.08181283;115.943661;08 6258 9300;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;40;49;51;43;42;52;64;62;;;;;;;;;403
4077;EXMOUTH DISTRICT HIGH SCHOOL;CARPENTER STREET;EXMOUTH;WA;6707;PO BOX 105;EXMOUTH;WA;6707;-21.93316002;114.1242962;08 9947 8888;MIDWEST;District High Schools;DISTRICT HIGH SCHOOLS;KIN;Y12;34;43;44;55;48;51;43;46;;40;32;23;27;20;14;;520
1518;FAIRBRIDGE COLLEGE;FAIRBRIDGE VILLAGE, SOUTH WEST HIGHWAY;PINJARRA;WA;6208;FAIRBRIDGE VILLAGE, SOUTH WEST HIGHWAY;PINJARRA;WA;6208;-32.60549898;115.9465216;08 9531 7932;SOUTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;Y07;Y12;;;;;;;;;;15;29;37;25;30;20;;156
5167;FAIRVIEW PRIMARY SCHOOL;VERNON STREET;COLLIE;WA;6225;PO BOX 364;COLLIE;WA;6225;-33.34837356;116.1685678;08 9735 2300;SOUTH WEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;15;21;23;24;24;28;26;26;;;;;;;;;187
5706;FALCON PRIMARY SCHOOL;30 BALOO CRESCENT;WANNANUP;WA;6210;PO BOX 5018;FALCON;WA;6210;-32.59274022;115.64298077;08 9584 7100;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;69;57;73;70;69;75;57;62;;;;;;;;;532
5622;FALLS ROAD PRIMARY SCHOOL;50 FALLS ROAD;LESMURDIE;WA;6076;50 FALLS ROAD;LESMURDIE;WA;6076;-31.99216242;116.0470185;08 9291 2150;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;39;27;39;37;41;38;43;53;;;;;;;;;317
4149;FITZROY VALLEY DISTRICT HIGH SCHOOL;FLYNN DRIVE;FITZROY CROSSING;WA;6765;PO BOX 106;FITZROY CROSSING;WA;6765;-18.196468;125.566842;08 9163 8600;KIMBERLEY;District High Schools;DISTRICT HIGH SCHOOLS;KIN;Y12;17;12;17;19;19;19;19;12;;19;17;17;21;29;31;;268
5607;FLINDERS PARK PRIMARY SCHOOL;51 YATANA ROAD;ALBANY;WA;6330;51 YATANA ROAD;ALBANY;WA;6330;-34.97824017;117.9300686;08 9892 5200;SOUTH WEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;20;40;45;48;60;58;59;51;;;;;;;;;381
5173;FLOREAT PARK PRIMARY SCHOOL;38 CHANDLER AVENUE WEST;FLOREAT;WA;6014;38 CHANDLER AVENUE;FLOREAT;WA;6014;-31.936844;115.79122;08 9205 5600;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;47;66;84;83;82;74;88;57;;;;;;;;;581
5688;FOREST CRESCENT PRIMARY SCHOOL;83 FOREST CRESCENT;THORNLIE;WA;6108;83 FOREST CRESCENT;THORNLIE;WA;6108;-32.07607019;115.95000698;08 9232 3550;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;80;62;80;88;90;90;85;88;;;;;;;;;663
5613;FORRESTDALE PRIMARY SCHOOL;35 BROOME STREET;FORRESTDALE;WA;6112;35 BROOME STREET;FORRESTDALE;WA;6112;-32.15362108;115.94853622;08 9397 8100;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;32;20;33;36;44;29;21;23;;;;;;;;;238
5174;FORRESTFIELD PRIMARY SCHOOL;45 SUSSEX ROAD;FORRESTFIELD;WA;6058;45 SUSSEX ROAD;FORRESTFIELD;WA;6058;-31.99141866;116.00883241;08 9483 2083;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;20;26;26;20;17;17;25;16;;;;;;;;;167
1412;FOUNDATION CHRISTIAN COLLEGE;115 WALDRON BLVDE;GREENFIELDS;WA;6210;115 WALDRON BLVDE;GREENFIELDS;WA;6210;-32.52931617;115.76228884;08 9586 5444;SOUTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;26;36;46;45;53;56;56;72;;66;66;39;46;40;32;;679
1470;FOUNTAIN COLLEGE;12 KARRI WAY;FERNDALE;WA;6148;12 KARRI WAY;FERNDALE;WA;6148;-32.03648539;115.92001092;08 9458 3555;SOUTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;29;26;34;34;43;51;53;44;;54;49;51;47;35;22;;572
1398;FRANCIS JORDAN CATHOLIC SCHOOL;25 PETERBOROUGH DRIVE;CURRAMBINE;WA;6028;25 PETERBOROUGH DRIVE;CURRAMBINE;WA;6028;-31.73113849;115.73842645;08 9305 4990;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y06;61;33;40;46;40;54;56;52;;;;;;;;;382
5176;FRANKLAND RIVER PRIMARY SCHOOL;1 EVANS STREET;FRANKLAND RIVER;WA;6396;C/- POST OFFICE;FRANKLAND RIVER;WA;6396;-34.36312;117.078601;08 9855 0500;SOUTH WEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;6;9;4;10;8;6;11;3;;;;;;;;;57
1373;FREDERICK IRWIN ANGLICAN SCHOOL;36-66 GORDON ROAD;MANDURAH;WA;6210;36-66 GORDON ROAD;MANDURAH;WA;6210;-32.50869435;115.7530802;08 9537 0000;SOUTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;98;85;89;86;90;89;110;117;;170;153;162;139;142;116;;1,646
1351;FREMANTLE CHRISTIAN COLLEGE;110 ROCKINGHAM ROAD;HAMILTON HILL;WA;6163;110 ROCKINGHAM ROAD;HAMILTON HILL;WA;6163;-32.0843654;115.77519843;08 9430 6635;SOUTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;26;25;21;22;28;30;32;24;;60;48;52;30;31;23;;452
4206;FREMANTLE COLLEGE;LEFROY ROAD;BEACONSFIELD;WA;6162;LEFROY ROAD;BEACONSFIELD;WA;6162;-32.06791;115.76798;08 9338 8900;SOUTH METROPOLITAN;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;222;241;227;232;231;172;;1,325
6040;FREMANTLE LANGUAGE DEVELOPMENT CENTRE;24 WINNACOTT STREET;WILLAGEE;WA;6156;PO BOX 1031;WILLAGEE;WA;6156;-32.05149344;115.80434605;08 9312 4850;SOUTH METROPOLITAN;LANGUAGE DEVELOPMENT CENTRES;EDUCATION SUPPORT;KIN;Y03;21;49;67;39;35;;;;;;;;;;;;211
5420;FREMANTLE PRIMARY SCHOOL;1 BRENNAN STREET;FREMANTLE;WA;6160;1 BRENNAN STREET;FREMANTLE;WA;6160;-32.05883702;115.75353531;08 9432 1400;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;30;25;25;35;30;38;35;28;;;;;;;;;246
5105;FRESHWATER BAY PRIMARY SCHOOL;CNR BAY VIEW TERRACE/PRINCESS ROADS;CLAREMONT;WA;6010;CNR BAY VIEW TERRACE/PRINCESS ROADS;CLAREMONT;WA;6010;-31.98588984;115.7823097;08 6458 7000;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;58;46;72;54;48;46;57;49;;;;;;;;;430
5181;GASCOYNE JUNCTION REMOTE COMMUNITY SCHOOL;36 GREGORY STREET;GASCOYNE JUNCTION;WA;6705;PMB 102;CARNARVON;WA;6701;-25.05320773;115.2083775;08 9943 1600;MIDWEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y09;2;1;1;;3;1;1;;;;;1;;;;;10
6159;GEOGRAPHE EDUCATION SUPPORT CENTRE;LOT 153 CLYDEBANK AVENUE;BUSSELTON;WA;6280;LOT 153 CLYDEBANK AVENUE;BUSSELTON;WA;6280;-33.66661113;115.3288339;08 9751 7803;SOUTH WEST;Education Support Centres;EDUCATION SUPPORT;KIN;Y12;3;4;7;1;5;2;2;5;;4;3;4;5;;1;;46
5775;GEOGRAPHE PRIMARY SCHOOL;CLYDEBANK AVENUE;BUSSELTON;WA;6280;CLYDEBANK AVENUE;BUSSELTON;WA;6280;-33.66661113;115.3288339;08 9751 7800;SOUTH WEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;42;47;45;42;54;55;49;53;;;;;;;;;387
1429;GEORGIANA MOLLOY ANGLICAN SCHOOL;2 HAWKER APPROACH;BUSSELTON;WA;6280;2 HAWKER APPROACH;BUSSELTON;WA;6280;-33.6606425;115.38154954;08 9752 5252;SOUTH WEST;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;98;53;60;59;64;90;94;76;;118;110;109;114;82;67;;1,194
1292;GERALDTON CHRISTIAN COLLEGE;15 CEDAR CRESCENT;STRATHALBYN;WA;6530;15 CEDAR CRESCENT;STRATHALBYN;WA;6530;-28.75198509;114.6442673;08 9938 9100 ;MIDWEST;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;25;26;20;32;35;29;35;31;;41;54;29;37;28;20;;442
1484;GERALDTON FLEXIBLE LEARNING CENTRE;15 BAYLY STREET;GERALDTON;WA;6530;15 BAYLY STREET;GERALDTON;WA;6530;-28.76770179;114.6188153;08 9965 2264;MIDWEST;NON-GOVT SCHOOLS;NON-GOVERNMENT;Y07;Y12;;;;;;;;;;13;17;14;22;18;9;;93
1403;GERALDTON GRAMMAR SCHOOL;134 GEORGE ROAD;GERALDTON;WA;6530;134 GEORGE ROAD;GERALDTON;WA;6530;-28.76195313;114.621025;08 9965 7800;MIDWEST;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;48;21;27;30;30;33;43;47;;69;55;65;56;43;38;;605
5183;GERALDTON PRIMARY SCHOOL;75 FITZGERALD STREET;GERALDTON;WA;6530;PO BOX 7207;GERALDTON PO;WA;6531;-28.77863662;114.60805563;08 9968 1850;MIDWEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;40;49;44;54;48;41;62;53;;;;;;;;;391
4163;GERALDTON SENIOR HIGH SCHOOL;CARSON TERRACE;GERALDTON;WA;6530;PMB 10100;GERALDTON PO;WA;6531;-28.78068474;114.6117092;08 9965 8400;MIDWEST;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;162;140;186;178;150;60;;876
5540;GIBBS STREET PRIMARY SCHOOL;79-93 GIBBS STREET;EAST CANNINGTON;WA;6107;79-93 GIBBS STREET;EAST CANNINGTON;WA;6107;-32.00835874;115.95375209;08 9473 9550;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;71;88;81;89;75;63;52;61;;;;;;;;;580
5726;GIDGEGANNUP PRIMARY SCHOOL;BUNNING ROAD;GIDGEGANNUP;WA;6083;PO BOX 119;GIDGEGANNUP;WA;6083;-31.79416905;116.1954072;08 9578 4000;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;20;23;28;29;28;29;14;27;;;;;;;;;198
4031;GILMORE COLLEGE;DARGIN PLACE;ORELIA;WA;6167;PO BOX 86;KWINANA;WA;6966;-32.238266;115.814803;08 6595 2700;SOUTH METROPOLITAN;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;197;176;218;208;176;141;;1,116
4135;GINGIN DISTRICT HIGH SCHOOL;1 DAW STREET;GINGIN;WA;6503;1 DAW STREET;GINGIN;WA;6503;-31.34427642;115.9123687;08 9575 5300;NORTH METROPOLITAN;District High Schools;DISTRICT HIGH SCHOOLS;KIN;Y12;26;21;33;27;25;32;24;25;;22;30;10;16;4;2;;297
4110;GIRRAWHEEN SENIOR HIGH SCHOOL;39 CALVERT WAY;GIRRAWHEEN;WA;6064;39 CALVERT WAY;GIRRAWHEEN;WA;6064;-31.83648977;115.84187032;08 9247 0555;NORTH METROPOLITAN;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;90;71;86;63;65;51;;426
6011;GLADYS NEWTON SCHOOL;93 BALGA AVENUE;BALGA;WA;6061;93 BALGA AVENUE;BALGA;WA;6061;-31.85488957;115.84735801;08 9413 1900;NORTH METROPOLITAN;Education Support Schools;EDUCATION SUPPORT;KIN;Y12;6;6;9;12;9;11;9;13;;12;9;13;5;4;17;;135
8367;GLEN FORREST COMMUNITY KINDERGARTEN;47A MARNIE ROAD;GLEN FORREST;WA;6071;47A MARNIE ROAD;GLEN FORREST;WA;6071;-31.90683334;116.1023159;08 9298 9250;NORTH METROPOLITAN;Community Kindergartens;COMMUNITY KINDERGARTENS;KIN;KIN;31;;;;;;;;;;;;;;;;31
5186;GLEN FORREST PRIMARY SCHOOL;TILLBROOK STREET;GLEN FORREST;WA;6071;TILLBROOK STREET;GLEN FORREST;WA;6071;-31.91537475;116.100319;08 9298 6200;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;19;36;39;33;32;35;21;17;;;;;;;;;232
5769;GLEN HUON PRIMARY SCHOOL;MONASH BOULEVARD;EATON;WA;6232;MONASH BOULEVARD;EATON;WA;6232;-33.31523808;115.7261548;08 9796 7500;SOUTH WEST;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;53;67;58;69;56;73;65;66;;;;;;;;;507
5655;GLENCOE PRIMARY SCHOOL;GLENCOE PARADE;HALLS HEAD;WA;6210;GLENCOE PARADE;HALLS HEAD;WA;6210;-32.54229018;115.7041404;08 9586 6800;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;54;47;55;60;53;51;46;44;;;;;;;;;410
5534;GLENDALE PRIMARY SCHOOL;21 GLENDALE AVENUE;HAMERSLEY;WA;6022;21 GLENDALE AVENUE;HAMERSLEY;WA;6022;-31.84933302;115.8076235;08 9352 2700;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;40;52;43;38;39;34;33;36;;;;;;;;;315
5630;GLENGARRY PRIMARY SCHOOL;DOVERIDGE DRIVE;DUNCRAIG;WA;6023;25 DOVERIDGE DRIVE;DUNCRAIG;WA;6023;-31.82816781;115.7820552;08 9378 5678;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;32;57;45;56;53;52;49;55;;;;;;;;;399
4078;GNOWANGERUP DISTRICT HIGH SCHOOL;YOUGENUP ROAD;GNOWANGERUP;WA;6335;YOUGENUP ROAD;GNOWANGERUP;WA;6335;-33.938232;118.00801;08 9827 3300;SOUTH WEST;District High Schools;DISTRICT HIGH SCHOOLS;KIN;Y10;17;17;13;16;15;9;14;11;;8;13;4;4;;;;141
5838;GOLDEN BAY PRIMARY SCHOOL;9 THUNDELARRA DRIVE;GOLDEN BAY;WA;6174;PO BOX 690;MANDURAH;WA;6210;-32.42313769;115.7596842;08 9583 8800;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;59;69;63;70;56;65;56;63;;;;;;;;;501
1390;GOLDEN HILL STEINER SCHOOL;222 SCOTSDALE ROAD;DENMARK;WA;6333;222 SCOTSDALE ROAD;DENMARK;WA;6333;-34.94203668;117.3591392;08 9848 1811;SOUTH WEST;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y07;5;12;12;9;10;19;17;6;;15;;;;;;;105
1439;GOLDFIELDS BAPTIST COLLEGE;4 MAGUIRE STREET;KALGOORLIE;WA;6430;4 MAGUIRE STREET;KALGOORLIE;WA;6430;-30.77620533;121.4630845;08 9022 7535;GOLDFIELDS;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y11;14;14;18;25;23;13;17;27;;28;32;39;17;9;;;276
1245;GOOD SHEPHERD CATHOLIC PRIMARY SCHOOL;15 ARBUTHNOT STREET;KELMSCOTT;WA;6111;15 ARBUTHNOT STREET;KELMSCOTT;WA;6111;-32.12560377;116.0262673;08 9496 9200;SOUTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y06;44;30;17;27;28;30;23;29;;;;;;;;;228
1300;GOOD SHEPHERD CATHOLIC SCHOOL;215 MORLEY DRIVE;LOCKRIDGE;WA;6054;215 MORLEY DRIVE;LOCKRIDGE;WA;6054;-31.88645235;115.9432801;08 6278 9500;NORTH METROPOLITAN;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y06;60;56;59;55;62;61;63;64;;;;;;;;;480
5650;GOOLLELAL PRIMARY SCHOOL;30 CADOGAN STREET;KINGSLEY;WA;6026;30 CADOGAN STREET;KINGSLEY;WA;6026;-31.81486804;115.80138525;08 6207 2100;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;30;43;31;31;37;27;34;33;;;;;;;;;266
5713;GOOMALLING PRIMARY SCHOOL;65 HODDY STREET;GOOMALLING;WA;6460;PO BOX 146;GOOMALLING;WA;6460;-31.30541151;116.82890894;08 9623 7700;WHEATBELT;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;1;5;5;5;4;7;8;12;;;;;;;;;47
5551;GOOSEBERRY HILL PRIMARY SCHOOL;24 LEDGER ROAD;GOOSEBERRY HILL;WA;6076;24 LEDGER ROAD;GOOSEBERRY HILL;WA;6076;-31.95646856;116.05602004;08 9257 4600;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;37;59;52;58;50;75;55;55;;;;;;;;;441
5192;GOSNELLS PRIMARY SCHOOL;173 HICKS STREET;GOSNELLS;WA;6110;173 HICKS STREET;GOSNELLS;WA;6110;-32.07774624;116.00352235;08 9234 6350;SOUTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;43;58;53;63;51;58;59;57;;;;;;;;;442
4020;GOVERNOR STIRLING SENIOR HIGH SCHOOL;25 THIRD AVENUE;WOODBRIDGE;WA;6056;25 THIRD AVENUE;WOODBRIDGE;WA;6056;-31.88893826;115.98880562;08 6274 0300;NORTH METROPOLITAN;Senior High Schools;SECONDARY SCHOOLS;Y07;Y12;;;;;;;;;;146;153;158;148;127;90;;822
1371;GRACE CHRISTIAN SCHOOL;22 VITTORIA ROAD;BUNBURY;WA;6230;22 VITTORIA ROAD;BUNBURY;WA;6230;-33.33832794;115.6810759;08 9726 4200;SOUTH WEST;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;53;43;39;43;47;52;44;50;;44;55;60;44;25;20;;619
5861;GRANDIS PRIMARY SCHOOL;220 GRANDIS BOULEVARD;BANKSIA GROVE;WA;6031;220 GRANDIS BOULEVARD;BANKSIA GROVE;WA;6031;-31.693914;115.807747;08 9233 6500;NORTH METROPOLITAN;Primary Schools;PRIMARY SCHOOLS;KIN;Y06;99;101;102;98;94;58;70;40;;;;;;;;;662
1431;GREAT SOUTHERN GRAMMAR SCHOOL;244 NANARUP ROAD;LOWER KALGAN;WA;6330;244 NANARUP ROAD;LOWER KALGAN;WA;6330;-34.94755539;117.9707332;08 9844 0300;SOUTH WEST;NON-GOVT SCHOOLS;NON-GOVERNMENT;KIN;Y12;24;19;13;17;24;17;29;31;;72;69;85;62;96;76;;634
